side_dim_m,max_height_m,height_se,height_sd,overall_max_m
15.015015015015017,2.0072742068356817,0.048068854757645746,0.8104408912138994,10.822037882589266
15.515515515515517,2.0607426035034253,0.047736331763595395,0.8048345535342105,10.822037882589266
16.016016016016017,2.113585751267361,0.04750338154849761,0.800907012907662,10.822037882589266
16.516516516516518,2.165816414031901,0.04736787471213712,0.798622367646624,10.822037882589266
17.017017017017018,2.217446906621206,0.04732659505790956,0.7979263926763474,10.822037882589266
17.51751751751752,2.268489122006301,0.047375403516896,0.7987493032948588,10.822037882589266
18.01801801801802,2.3189545559669993,0.04750941275691828,0.8010086990816344,10.822037882589266
18.51851851851852,2.3688543295144644,0.047723164905961415,0.8046125603145017,10.822037882589266
19.01901901901902,2.4181992093496327,0.04801080492826439,0.8094621710905298,10.822037882589266
19.51951951951952,2.466999626591272,0.048366243104407416,0.8154548587403011,10.822037882589266
20.02002002002002,2.5152656939731455,0.04878330152453973,0.8224864637037319,10.822037882589266
20.520520520520524,2.5630072216814224,0.04925584121547713,0.8304534828929363,10.822037882589266
21.021021021021024,2.6102337319797373,0.04977786822542082,0.8392548582805868,10.822037882589266
21.521521521521525,2.6569544727494754,0.05034361848957054,0.848793407734151,10.822037882589266
22.022022022022025,2.703178430056106,0.050947622482222774,0.8589769150502676,10.822037882589266
22.522522522522525,2.7489143398382656,0.0515847514872775,0.8697189100754902,10.822037882589266
23.023023023023026,2.7941706988042316,0.05225024780729735,0.8809391780310247,10.822037882589266
23.523523523523526,2.8389557746101772,0.052939741434100365,0.8925640405789235,10.822037882589266
24.024024024024026,2.883277615385803,0.053649255689152686,0.9045264509191054,10.822037882589266
24.524524524524526,2.9271440586653537,0.05437520417815237,0.9167659424436401,10.822037882589266
25.025025025025027,2.970562739775531,0.05511438115115729,0.9292284662085029,10.822037882589266
25.525525525525527,3.013541099726102,0.055863947064952846,0.9418661475150958,10.822037882589266
26.026026026026027,3.0560863926441533,0.05662141084249607,0.9546369868044745,10.822037882589266
26.526526526526528,3.0982056927885746,0.0573846100378548,0.9675045252382225,10.822037882589266
27.027027027027028,3.1399059011776624,0.058151689857239265,0.9804374909930444,10.822037882589266
27.52752752752753,3.1811937518594178,0.05892108176361435,0.9934094385345283,10.822037882589266
28.028028028028032,3.222075817851198,0.05969148220527796,1.0063983899809765,10.822037882589266
28.528528528528533,3.262558516772876,0.060461831855964404,1.01938648509155,10.822037882589266
29.029029029029033,3.3026481161953347,0.06123129563207505,1.0323596443567753,10.822037882589266
29.529529529529533,3.342350738724176,0.06199924365740702,1.045307248063872,10.822037882589266
30.030030030030034,3.3816723668367037,0.06276523327295655,1.0582218329820372,10.822037882589266
30.530530530530534,3.4206188474886545,0.06352899213499769,1.0710988073960506,10.822037882589266
31.031031031031034,3.4591958965057583,0.06429040240503801,1.0839361845489304,10.822037882589266
31.531531531531535,3.4974091027738887,0.065049486007335,1.0967343340836573,10.822037882589266
32.032032032032035,3.5352639322404764,0.06580639091081157,1.1094957507562724,10.822037882589266
32.532532532532535,3.5727657317387833,0.06656137838029093,1.122224839491694,10.822037882589266
33.033033033033036,3.6099197326457473,0.0673148111352797,1.1349277157408049,10.822037882589266
33.533533533533536,3.646731054383252,0.06806714235169177,1.1476120200495121,10.822037882589266
34.034034034034036,3.6832047077719214,0.06881890544186703,1.160286745749867,10.822037882589266
34.53453453453454,3.7193455982458694,0.06957070455017057,1.1729620787158646,10.822037882589266
35.03503503503504,3.7551585289361915,0.07032320570473562,1.185649248181831,10.822037882589266
35.53553553553554,3.7906482036304365,0.07107712857005348,1.19836038769109,10.822037882589266
36.03603603603604,3.8258192296147753,0.07183323874976166,1.2111084053209697,10.822037882589266
36.53653653653654,3.8606761204051074,0.07259234059386854,1.2239068624126117,10.822037882589266
37.03703703703704,3.895223298372938,0.07335527046957895,1.236769860117089,10.822037882589266
37.53753753753754,3.9294650972714247,0.07412289045971501,1.2497119331507829,10.822037882589266
38.03803803803804,3.9634057646666867,0.07489608245734355,1.2627479502308,10.822037882589266
38.53853853853854,3.997049464279076,0.07567574262956282,1.2758930207344168,10.822037882589266
39.03903903903904,4.030400278238878,0.07646277622741288,1.2891624071941685,10.822037882589266
39.53953953953954,4.0634622092605435,0.07725809272251868,1.3025714433016524,10.822037882589266
40.04004004004004,4.096239182739375,0.0780626012543333,1.3161354571480466,10.822037882589266
40.54054054054055,4.128735048774313,0.07887720637471775,1.3298696994777284,10.822037882589266
41.04104104104105,4.160953584120235,0.07970280407905765,1.343789276772899,10.822037882589266
41.54154154154155,4.192898494073005,0.08054027811518806,1.3579090890220575,10.822037882589266
42.04204204204205,4.224573414290316,0.08139049656309287,1.3722437720537324,10.822037882589266
42.54254254254255,4.255981912551173,0.08225430867965698,1.3868076443390032,10.822037882589266
43.04304304304305,4.287127490456722,0.08313254200372527,1.4016146581827944,10.822037882589266
43.54354354354355,4.318013585074981,0.0840259997173658,1.4166783552347735,10.822037882589266
44.04404404404405,4.348643570531848,0.0849354582595762,1.4320118262564407,10.822037882589266
44.54454454454455,4.379020759550705,0.0858616651887499,1.4476276750823092,10.822037882589266
45.04504504504505,4.409148404942732,0.08680533729005716,1.4635379867103493,10.822037882589266
45.54554554554555,4.4390297010499875,0.08776715892352736,1.479754299450657,10.822037882589266
46.04604604604605,4.468667785143182,0.08874778060809084,1.496287581052397,10.822037882589266
46.54654654654655,4.498065738775975,0.08974781783617092,1.513148208717827,10.822037882589266
47.04704704704705,4.5272265890975305,0.09076785011266035,1.5303459528994385,10.822037882589266
