repo_id,date_num,date_string,current_vol_est,current_vol_ste,total_capacity
10,736401,12-Mar-2016,610.064181129002,109.048919892015,1402.54256169021
10,736415,26-Mar-2016,758.553122503071,146.016445482251,1402.54256169021
11,736277,09-Nov-2015,NaN,NaN,2814.29926424816
11,736291,23-Nov-2015,NaN,NaN,2814.29926424816
11,736296,28-Nov-2015,NaN,NaN,2814.29926424816
11,736331,02-Jan-2016,NaN,NaN,2814.29926424816
11,736342,13-Jan-2016,NaN,NaN,2814.29926424816
11,736386,26-Feb-2016,2450.0752093659,611.268284014464,2814.29926424816
11,736401,12-Mar-2016,709.124819205452,90.8574950196041,2814.29926424816
11,736415,26-Mar-2016,445.338854597652,15.9492041507337,2814.29926424816
12,736277,09-Nov-2015,236.021376598155,32.3374519195961,413.397095146495
12,736291,23-Nov-2015,317.02781448901,65.2636503718628,413.397095146495
12,736296,28-Nov-2015,255.127284274114,50.3983295152586,413.397095146495
12,736331,02-Jan-2016,NaN,NaN,413.397095146495
12,736342,13-Jan-2016,NaN,NaN,413.397095146495
12,736386,26-Feb-2016,NaN,NaN,413.397095146495
12,736401,12-Mar-2016,NaN,NaN,413.397095146495
12,736415,26-Mar-2016,NaN,NaN,413.397095146495
13,736277,09-Nov-2015,268.826724348591,40.0379632837265,606.833064213422
13,736291,23-Nov-2015,158.5923986896,19.086157121711,606.833064213422
13,736296,28-Nov-2015,110.86305678672,8.54358648400375,606.833064213422
13,736331,02-Jan-2016,NaN,NaN,606.833064213422
13,736342,13-Jan-2016,NaN,NaN,606.833064213422
13,736386,26-Feb-2016,NaN,NaN,606.833064213422
13,736401,12-Mar-2016,NaN,NaN,606.833064213422
13,736415,26-Mar-2016,NaN,NaN,606.833064213422
14,736277,09-Nov-2015,353.868077059974,39.4562120562788,1172.30839844144
14,736291,23-Nov-2015,66.2188036405047,4.92852287661698,1172.30839844144
14,736296,28-Nov-2015,526.578284312902,93.1143009803619,1172.30839844144
14,736331,02-Jan-2016,738.255511372355,160.886535204012,1172.30839844144
14,736342,13-Jan-2016,139.796056619774,3.63368402364425,1172.30839844144
14,736386,26-Feb-2016,320.3444163887,36.0946264172285,1172.30839844144
14,736401,12-Mar-2016,711.599406327525,157.319753710338,1172.30839844144
14,736415,26-Mar-2016,603.629309356486,87.3108982782841,1172.30839844144
15,736277,09-Nov-2015,1133.2865947062,279.951807685767,1436.92626026341
15,736291,23-Nov-2015,1026.15519649104,240.995125119497,1436.92626026341
15,736296,28-Nov-2015,331.290565199248,43.8325308891227,1436.92626026341
15,736331,02-Jan-2016,0,0,1436.92626026341
15,736342,13-Jan-2016,105.382962413065,2.06586095368722,1436.92626026341
15,736386,26-Feb-2016,53.7973584160556,1.10037058098019,1436.92626026341
15,736401,12-Mar-2016,94.4299239801867,1.44949885682361,1436.92626026341
15,736415,26-Mar-2016,257.376274044545,13.2926830986233,1436.92626026341
16,736277,09-Nov-2015,1855.88574632984,446.059877733575,2148.21773329544
16,736291,23-Nov-2015,233.796312271976,11.9937751522959,2148.21773329544
16,736296,28-Nov-2015,1773.90789714033,421.584605751064,2148.21773329544
16,736331,02-Jan-2016,2019.65384325772,493.969732677725,2148.21773329544
16,736342,13-Jan-2016,99.8491934020884,0.857330109283503,2148.21773329544
16,736386,26-Feb-2016,1187.59160862655,246.645967014849,2148.21773329544
16,736401,12-Mar-2016,413.39433024435,23.3681691113852,2148.21773329544
16,736415,26-Mar-2016,295.437316413339,21.281082999522,2148.21773329544
17,736277,09-Nov-2015,1366.7706538256,281.864733686441,1813.60920657024
17,736291,23-Nov-2015,1738.94555546597,408.577733635635,1813.60920657024
17,736296,28-Nov-2015,989.375682504137,169.219608791494,1813.60920657024
17,736331,02-Jan-2016,773.218750648885,112.259086866625,1813.60920657024
17,736342,13-Jan-2016,855.391232071588,143.79053021032,1813.60920657024
