repo_id,date_num,date_string,current_vol_est,current_vol_ste,total_capacity
1,736277,09-Nov-2015,1416.08224273144,363.893234018254,2015.82504019493
1,736291,23-Nov-2015,1577.88576669837,400.008271498151,2015.82504019493
1,736296,28-Nov-2015,1380.22123358969,344.023044142983,2015.82504019493
1,736331,02-Jan-2016,861.089948754462,169.118037971582,2015.82504019493
1,736342,13-Jan-2016,899.667197526648,191.123340446531,2015.82504019493
1,736386,26-Feb-2016,1403.18229190088,283.677218311209,2015.82504019493
1,736401,12-Mar-2016,761.144511833404,118.282991249681,2015.82504019493
1,736415,26-Mar-2016,858.83809836458,147.099749957865,2015.82504019493
2,736277,09-Nov-2015,320.013738520639,49.2874950109646,965.711758122931
2,736291,23-Nov-2015,419.111855238394,65.10569129699,965.711758122931
2,736296,28-Nov-2015,161.895175749201,10.6950344946594,965.711758122931
2,736331,02-Jan-2016,171.064677157684,7.25230480902488,965.711758122931
2,736342,13-Jan-2016,193.697039080662,10.8024530576852,965.711758122931
2,736386,26-Feb-2016,43.3002868528489,1.94272713254518,965.711758122931
2,736401,12-Mar-2016,580.016197994052,130.075039885845,965.711758122931
2,736415,26-Mar-2016,650.286982691763,128.364303614718,965.711758122931
3,736277,09-Nov-2015,950.020946081828,200.422838893745,1409.22057767487
3,736291,23-Nov-2015,0,0,1409.22057767487
3,736296,28-Nov-2015,158.537061588754,6.01996612493965,1409.22057767487
3,736331,02-Jan-2016,640.070720935407,109.524870799692,1409.22057767487
3,736342,13-Jan-2016,165.555939344746,2.47200890448847,1409.22057767487
3,736386,26-Feb-2016,168.468602773481,5.11915923032826,1409.22057767487
3,736401,12-Mar-2016,315.752015490037,12.1526901599393,1409.22057767487
3,736415,26-Mar-2016,315.196492261909,28.9082853984626,1409.22057767487
4,736277,09-Nov-2015,193.27864763766,28.4894388490427,1167.63455779283
4,736291,23-Nov-2015,370.837988445723,42.2063497168843,1167.63455779283
4,736296,28-Nov-2015,724.513936783321,179.18997055095,1167.63455779283
4,736331,02-Jan-2016,935.190270072466,240.421714859759,1167.63455779283
4,736342,13-Jan-2016,0,0,1167.63455779283
4,736386,26-Feb-2016,652.424783899257,138.115941150648,1167.63455779283
4,736401,12-Mar-2016,821.989741617031,211.577251015133,1167.63455779283
4,736415,26-Mar-2016,425.603002105296,57.5315564794126,1167.63455779283
5,736277,09-Nov-2015,328.268133950917,33.4251883536386,1229.77330975987
5,736291,23-Nov-2015,516.521106196504,95.5618443089191,1229.77330975987
5,736296,28-Nov-2015,265.881356908007,24.4843639780659,1229.77330975987
5,736331,02-Jan-2016,174.261842201096,8.80430986025395,1229.77330975987
5,736342,13-Jan-2016,255.395478076693,28.9513536893892,1229.77330975987
5,736386,26-Feb-2016,223.148770861637,22.4172143796478,1229.77330975987
5,736401,12-Mar-2016,414.435213277228,62.9820366430866,1229.77330975987
5,736415,26-Mar-2016,192.241532262306,6.4853256134264,1229.77330975987
6,736277,09-Nov-2015,661.956151815054,42.3116183084183,3809.00922641393
6,736291,23-Nov-2015,384.220659873914,8.64604835846438,3809.00922641393
6,736296,28-Nov-2015,1242.91952654091,124.274887251711,3809.00922641393
6,736331,02-Jan-2016,585.679502967818,38.678795224661,3809.00922641393
6,736342,13-Jan-2016,360.664043525661,0.64401024277102,3809.00922641393
6,736386,26-Feb-2016,3075.01976033978,399.656237110351,3809.00922641393
6,736401,12-Mar-2016,2982.46186535085,384.750070240333,3809.00922641393
6,736415,26-Mar-2016,2937.64380542895,398.040704569483,3809.00922641393
