date_num,date_string,repo_01_vol_mean,repo_02_vol_mean,repo_03_vol_mean,repo_04_vol_mean,repo_05_vol_mean,repo_06_vol_mean,repo_07_vol_mean,repo_08_vol_mean,repo_09_vol_mean,repo_10_vol_mean,repo_11_vol_mean,repo_12_vol_mean,repo_13_vol_mean,repo_14_vol_mean,repo_15_vol_mean,repo_16_vol_mean,repo_17_vol_mean,repo_18_vol_mean,repo_19_vol_mean,repo_20_vol_mean,repo_21_vol_mean,repo_22_vol_mean,repo_23_vol_mean,repo_24_vol_mean,repo_25_vol_mean,repo_26_vol_mean,repo_27_vol_mean,repo_01_vol_ste,repo_02_vol_ste,repo_03_vol_ste,repo_04_vol_ste,repo_05_vol_ste,repo_06_vol_ste,repo_07_vol_ste,repo_08_vol_ste,repo_09_vol_ste,repo_10_vol_ste,repo_11_vol_ste,repo_12_vol_ste,repo_13_vol_ste,repo_14_vol_ste,repo_15_vol_ste,repo_16_vol_ste,repo_17_vol_ste,repo_18_vol_ste,repo_19_vol_ste,repo_20_vol_ste,repo_21_vol_ste,repo_22_vol_ste,repo_23_vol_ste,repo_24_vol_ste,repo_25_vol_ste,repo_26_vol_ste,repo_27_vol_ste
736277,09-Nov-2015,1416.08224273144,320.013738520639,950.020946081828,193.27864763766,328.268133950917,661.956151815054,791.162066303638,2980.6837519034,NaN,NaN,NaN,284.093991607601,333.057317613576,433.657935775423,1382.05543308454,2275.88598098933,1680.38368955161,844.199030536925,6841.20937699725,9167.04607777239,311.827669494563,NaN,NaN,NaN,NaN,648.937169843632,NaN,363.893234018254,49.2874950109646,200.422838893745,28.4894388490427,33.4251883536386,42.3116183084183,40.9701619216946,497.315464502161,NaN,NaN,NaN,44.0403782804228,50.2132177335756,52.1321014194289,366.282718407756,513.501990412689,398.557058361773,55.9589495400056,785.52019065224,1217.12333081272,62.3576704669209,NaN,NaN,NaN,NaN,151.853631369053,NaN
736291,23-Nov-2015,1577.88576669837,419.111855238394,0,370.837988445723,516.521106196504,384.220659873914,2127.42070274724,2602.7066195632,NaN,NaN,NaN,374.969851010371,196.793918982409,81.455693288332,1251.69432006621,290.905128492828,2142.60213739475,1728.14141128714,6840.32584507344,8077.44517206369,408.248767521396,298.630876914966,NaN,NaN,734.824741277142,148.673761372887,NaN,400.008271498151,65.10569129699,0,42.2063497168843,95.5618443089191,8.64604835846438,300.659099328003,413.253263859617,NaN,NaN,NaN,83.6773672144644,24.7613226515096,6.53002223790242,315.876248899105,11.3653080361128,569.599385287526,245.718724283838,708.808847138736,977.284579996344,93.7709388209817,61.8966808689529,NaN,NaN,171.689795114765,3.50681568292478,NaN
736296,28-Nov-2015,1380.22123358969,161.895175749201,158.537061588754,724.513936783321,265.881356908007,1242.91952654091,1097.09114392382,2171.3245329568,NaN,NaN,NaN,302.363932347466,137.260743967321,636.090059669766,405.542230878178,2175.86905341001,1212.80865585127,907.378296125461,6570.00737832373,8377.74158125849,59.0144825681189,209.364931903738,NaN,NaN,234.046815552944,522.206424705132,NaN,344.023044142983,10.6950344946594,6.01996612493965,179.18997055095,24.4843639780659,124.274887251711,98.2401668401982,309.837505509944,NaN,NaN,NaN,64.92134847157,11.6202230172227,116.726530431156,57.9114648312269,484.88552824029,245.331180301244,91.9061715173115,682.39505058834,1075.0632322384,1.4582396953648,34.6890397201439,NaN,NaN,28.7269389514673,110.221987253199,NaN
736331,02-Jan-2016,861.089948754462,171.064677157684,640.070720935407,935.190270072466,174.261842201096,585.679502967818,1434.33245660242,1343.71598717756,1133.64999010633,924.861427088423,NaN,NaN,NaN,881.591826335091,0,2474.76660644466,946.323098097868,3052.74884843347,1127.33306221615,14477.9735876185,NaN,0,117.021649691733,123.027456913332,531.884724791186,390.090695281138,91.593811937443,169.118037971582,7.25230480902488,109.524870799692,240.421714859759,8.80430986025395,38.678795224661,166.345292170346,111.457952457702,281.426758456838,190.481282749304,NaN,NaN,NaN,195.050470854025,0,567.838121032109,166.332919529292,621.566584633969,10.617722347118,2487.78062932193,NaN,0,12.2670304004315,3.05454063566299,105.786498532177,55.4492740525647,8.16593423790913
736342,13-Jan-2016,899.667197526648,193.697039080662,165.555939344746,0,255.395478076693,360.664043525661,3977.80148766738,1075.49201934481,1127.40992822655,409.778803799834,NaN,NaN,NaN,172.917941588404,130.391029421413,123.725631416429,1049.32099356341,928.677634290978,3492.47750945145,1255.4802669787,NaN,198.368570349487,117.786459499873,382.200108664306,569.508789053252,415.952444486344,0,191.123340446531,10.8024530576852,2.47200890448847,0,28.9513536893892,0.64401024277102,857.218299497303,77.1422164036416,271.418478761142,37.7501593386213,NaN,NaN,NaN,4.30795654994226,2.57602797894823,0.685625468872809,208.367186735342,53.7716535897006,171.155292434374,39.8987440457695,NaN,32.7034918781505,11.6403283801481,61.530118698961,119.369460629271,72.2292399352327,0
736386,26-Feb-2016,1403.18229190088,43.3002868528489,168.468602773481,652.424783899257,223.148770861637,3075.01976033978,65.1979970033102,3233.21732983579,0,317.045560043247,2907.14046978282,NaN,NaN,392.001083782793,66.5325892972633,1461.65164229802,1711.06638050807,244.594550765336,2287.47268890663,7871.76115705049,NaN,167.956650090641,112.90312883861,459.383296274304,0,406.680687937016,76.6953234753675,283.677218311209,1.94272713254518,5.11915923032826,138.115941150648,22.4172143796478,399.656237110351,2.61113865468168,639.708017546325,0,18.6729029216321,812.631047775219,NaN,NaN,47.1689982654054,1.39669210809435,282.444228428563,427.565690819048,2.0249293787108,92.8835065896176,850.409482356981,NaN,27.2547131865384,12.4159594370047,71.0830294003457,0,82.2396482919653,8.00769719105337
736401,12-Mar-2016,761.144511833404,580.016197994052,315.752015490037,821.989741617031,414.435213277228,2982.46186535085,0,3398.99886871773,988.122030897327,765.387348259093,857.432780857135,NaN,NaN,849.576749977936,116.861476611617,514.697277720631,695.348992575258,1428.1876666371,6842.21728007557,3515.01670889143,NaN,NaN,NaN,417.154912433537,307.918433895996,356.698199823245,236.696195107798,118.282991249681,130.075039885845,12.1526901599393,211.577251015133,62.9820366430866,384.750070240333,0,650.410266273792,226.543280513316,124.900396843186,134.232932010483,NaN,NaN,190.916853234015,1.80138300049695,22.0533168131472,83.9123712043375,195.560335779695,741.782655830394,208.830854009992,NaN,NaN,NaN,59.4265187367666,51.1508290945241,59.9051531572879,33.7792458394018
736415,26-Mar-2016,858.83809836458,650.286982691763,315.196492261909,425.603002105296,192.241532262306,2937.64380542895,2236.65458285278,4444.19293998637,1046.08255472957,952.253910442163,546.214519177704,NaN,NaN,735.64974222028,317.356665489664,366.808007318912,578.133861177365,291.580730882561,8163.7694877814,8682.84933706611,NaN,NaN,NaN,520.225538931046,146.149938114579,NaN,331.595839771552,147.099749957865,128.364303614718,28.9082853984626,57.5315564794126,6.4853256134264,398.040704569483,316.026306075067,934.719029731336,238.281225748954,167.563513120367,32.3933476209476,NaN,NaN,113.005297616161,17.5908148579256,21.9324070102613,76.5099714768217,2.07466862507304,1138.46588656214,1005.52141904626,NaN,NaN,NaN,97.548856178814,4.50746197427259,NaN,59.4591628087226
