ORIG_FID,POINT_X,POINT_Y,Area
46,-578647.5165,-678769.6666,2304
46,-578649.5431,-678770.4189,2304
46,-578650.8946,-678770.9205,2304
46,-578653.9617,-678772.2226,2304
46,-578655.3156,-678772.7258,2304
46,-578655.9927,-678772.9774,2304
46,-578657.6163,-678773.0922,2304
46,-578659.6491,-678773.8477,2304
46,-578660.7356,-678774.7401,2304
46,-578662.7233,-678775.1529,2304
46,-578664.3495,-678775.2683,2304
46,-578665.9297,-678775.0405,2304
46,-578667.1012,-678774.1714,2304
46,-578668.2264,-678772.9586,2304
46,-578669.0822,-678772.1346,2304
46,-578670.5245,-678770.8756,2304
46,-578671.3342,-678769.7077,2304
46,-578671.5109,-678768.6312,2304
46,-578671.911,-678766.8216,2304
46,-578672.0412,-678765.4015,2304
46,-578672.7113,-678763.202,2304
46,-578673.1116,-678761.3919,2304
46,-578673.4653,-678759.2379,2304
46,-578674.1358,-678757.0373,2304
46,-578674.5828,-678755.57,2304
46,-578674.89,-678753.0717,2304
46,-578675.8355,-678750.4807,2304
46,-578676.1918,-678748.3254,2304
46,-578676.9136,-678746.467,2304
46,-578677.5887,-678744.2642,2304
46,-578677.7671,-678743.1858,2304
46,-578678.4425,-678740.9819,2304
46,-578678.8931,-678739.5123,2304
46,-578679.6157,-678737.6513,2304
46,-578680.2449,-678735.1015,2304
46,-578680.968,-678733.2392,2304
46,-578681.5127,-678732.4561,2304
46,-578682.1425,-678729.9044,2304
46,-578682.6863,-678729.1209,2304
46,-578683.1283,-678727.65,2304
46,-578683.8395,-678725.788,2304
46,-578684.4058,-678722.8946,2304
46,-578684.5302,-678721.4719,2304
46,-578684.8271,-678718.9707,2304
46,-578685.2234,-678717.1563,2304
46,-578685.9861,-678715.6374,2304
46,-578686.0185,-678713.5267,2304
46,-578686.4636,-678712.0557,2304
46,-578687.1789,-678710.1928,2304
46,-578687.8467,-678707.986,2304
46,-578688.2919,-678706.5148,2304
46,-578688.9121,-678703.9641,2304
46,-578689.0396,-678702.5413,2304
46,-578688.8016,-678700.8232,2304
46,-578688.0235,-678699.8897,2304
46,-578686.6104,-678699.0533,2304
46,-578685.2453,-678698.5606,2304
46,-578683.2461,-678698.1653,2304
46,-578682.152,-678697.2813,2304
46,-578680.7884,-678696.7892,2304
46,-578679.1559,-678696.689,2304
46,-578676.7482,-678695.6571,2304
46,-578674.12,-678695.36,2304
46,-578672.8066,-678695.2116,2304
46,-578670.45,-678694.5236,2304
46,-578668.8217,-678694.4239,2304
46,-578667.51,-678694.2758,2304
46,-578666.1986,-678694.1276,2304
46,-578664.5248,-678693.6858,2304
47,-578602.1397,-678684.5492,4745
47,-578601.298,-678685.3741,4745
47,-578599.6055,-678684.5981,4745
47,-578598.6271,-678684.4041,4745
47,-578597.3837,-678684.5982,4745
47,-578596.1407,-678684.7923,4745
47,-578593.9664,-678685.1319,4745
47,-578592.5509,-678686.3919,4745
47,-578591.6197,-678686.5372,4745
47,-578589.8945,-678687.8452,4745
47,-578589.055,-678688.6686,4745
47,-578588.3523,-678690.5094,4745
47,-578588.7622,-678693.5625,4745
47,-578589.1267,-678696.2769,4745
47,-578589.309,-678697.6343,4745
47,-578589.628,-678700.0104,4745
47,-578589.8559,-678701.7077,4745
47,-578589.7735,-678703.4532,4745
47,-578589.6911,-678705.1989,4745
47,-578589.6561,-678707.2863,4745
47,-578589.2195,-678708.742,4745
47,-578589.0471,-678709.8097,4745
47,-578588.4384,-678712.3326,4745
47,-578587.6463,-678713.4955,4745
47,-578586.8545,-678714.6581,4745
47,-578585.2258,-678716.6427,4745
47,-578583.9074,-678718.5787,4745
47,-578583.1624,-678720.0795,4745
47,-578581.5358,-678722.0612,4745
47,-578580.4822,-678723.608,4745
47,-578579.6925,-678724.7679,4745
47,-578579.2558,-678726.219,4745
47,-578578.5555,-678728.0563,4745
47,-578577.3282,-678730.6656,4745
47,-578576.3647,-678732.8882,4745
47,-578575.5371,-678736.1282,4745
47,-578575.2817,-678738.9357,4745
47,-578574.9358,-678741.0645,4745
47,-578574.5446,-678742.8539,4745
47,-578574.8613,-678745.2298,4745
47,-578575.0875,-678746.9273,4745
47,-578575.2686,-678748.2854,4745
47,-578575.6759,-678751.3418,4745
47,-578576.1206,-678752.315,4745
47,-578576.7012,-678754.3076,4745
47,-578577.9,-678756.2096,4745
47,-578579.0995,-678758.1126,4745
47,-578580.1634,-678758.9961,4745
47,-578580.8728,-678759.5853,4745
47,-578582.6019,-678760.7188,4745
47,-578584.0223,-678761.8983,4745
47,-578584.3775,-678762.1933,4745
47,-578585.4434,-678763.0785,4745
47,-578587.0842,-678763.5328,4745
47,-578588.1055,-678764.0781,4745
47,-578589.7022,-678764.1922,4745
47,-578591.3453,-678764.6472,4745
47,-578593.2543,-678764.7161,4745
47,-578596.4081,-678764.6038,4745
47,-578598.2744,-678764.3317,4745
47,-578600.2335,-678764.7419,4745
47,-578601.8365,-678764.8564,4745
47,-578604.5132,-678765.8596,4745
47,-578607.7706,-678766.431,4745
47,-578609.0652,-678766.5916,4745
47,-578611.2985,-678766.611,4745
47,-578613.3123,-678767.3603,4745
47,-578615.8138,-678766.992,4745
47,-578617.1573,-678767.4918,4745
47,-578618.0958,-678767.3535,4745
47,-578619.3473,-678767.1693,4745
47,-578621.6308,-678767.531,4745
47,-578623.8687,-678767.5507,4745
47,-578625.4346,-678767.3203,4745
47,-578626.0611,-678767.2281,4745
47,-578627.9409,-678766.9515,4745
47,-578629.1944,-678766.7671,4745
47,-578631.0287,-678766.148,4745
47,-578631.8764,-678765.3247,4745
47,-578633.6183,-678764.0205,4745
47,-578635.0006,-678762.4198,4745
47,-578637.0103,-678760.7264,4745
47,-578638.3,-678758.4403,4745
47,-578639.0093,-678756.5899,4745
47,-578640.0807,-678755.0363,4745
47,-578641.0597,-678752.7977,4745
47,-578641.8636,-678751.6318,4745
47,-578642.5286,-678749.4387,4745
47,-578642.6576,-678748.0228,4745
47,-578643.101,-678746.5603,4745
47,-578643.0446,-678743.7748,4745
47,-578643.3953,-678741.6271,4745
47,-578643.3026,-678740.9424,4745
47,-578643.2461,-678738.1567,4745
47,-578644.4338,-678720.8606,4745
47,-578645.412,-678718.6171,4745
47,-578646.0755,-678716.4211,4745
47,-578646.4244,-678714.2728,4745
47,-578646.8202,-678712.4666,4745
47,-578647.2626,-678711.0025,4745
47,-578647.705,-678709.5384,4745
47,-578647.786,-678707.7801,4745
47,-578647.6457,-678706.754,4745
47,-578647.3184,-678704.3603,4745
47,-578647.0847,-678702.6507,4745
47,-578646.3154,-678701.7215,4745
47,-578645.7205,-678699.7188,4745
47,-578644.497,-678697.8135,4745
47,-578644.0892,-678697.1786,4745
47,-578642.2846,-678695.7125,4745
47,-578641.2022,-678694.8332,4745
47,-578638.457,-678693.5138,4745
47,-578635.4468,-678692.5848,4745
47,-578633.4257,-678691.8524,4745
47,-578631.6727,-678690.7307,4745
47,-578628.7142,-678690.1446,4745
47,-578626.7429,-678689.754,4745
47,-578623.7417,-678688.828,4745
47,-578620.789,-678688.2432,4745
47,-578618.4633,-678687.5617,4745
47,-578615.4685,-678686.6375,4745
47,-578612.164,-678685.7626,4745
47,-578608.8624,-678684.8884,4745
47,-578606.8553,-678684.1604,4745
47,-578605.5637,-678684.015,4745
47,-578604.007,-678684.2579,4745
47,-578602.1397,-678684.5492,4745
48,-578645.9361,-678776.8946,3437
48,-578644.0971,-678777.5132,3437
48,-578644.1437,-678777.8562,3437
48,-578643.3877,-678779.366,3437
48,-578643.3069,-678781.1272,3437
48,-578643.3193,-678783.5746,3437
48,-578643.506,-678784.9473,3437
48,-578643.1575,-678787.0978,3437
48,-578643.3442,-678788.4706,3437
48,-578643.5776,-678790.187,3437
48,-578642.9614,-678792.727,3437
48,-578642.9738,-678795.1759,3437
48,-578642.4851,-678796.2971,3437
48,-578642.4042,-678798.0597,3437
48,-578641.9622,-678799.5244,3437
48,-578641.9279,-678801.6306,3437
48,-578641.8469,-678803.3937,3437
48,-578641.1838,-678805.5909,3437
48,-578640.5208,-678807.7882,3437
48,-578639.951,-678810.6728,3437
48,-578639.9632,-678813.1239,3437
48,-578639.6144,-678815.2764,3437
48,-578639.1722,-678816.7415,3437
48,-578639.3589,-678818.1167,3437
48,-578639.231,-678819.5371,3437
48,-578639.1499,-678821.3013,3437
48,-578639.3832,-678823.0208,3437
48,-578639.5699,-678824.3967,3437
48,-578639.7565,-678825.7726,3437
48,-578640.8867,-678827.0144,3437
48,-578642.5996,-678827.8228,3437
48,-578643.9984,-678828.6762,3437
48,-578645.7124,-678829.4852,3437
48,-578647.0653,-678829.9948,3437
48,-578648.7334,-678830.4598,3437
48,-578650.1338,-678831.3141,3437
48,-578651.4409,-678831.4797,3437
48,-578653.7407,-678831.8557,3437
48,-578657.0814,-678832.787,3437
48,-578658.4371,-678833.2975,3437
48,-578659.746,-678833.4635,3437
48,-578661.3708,-678833.5848,3437
48,-578662.7276,-678834.0955,3437
48,-578664.3532,-678834.2169,3437
48,-578665.9322,-678833.9935,3437
48,-578666.9269,-678834.2042,3437
48,-578669.5487,-678834.5366,3437
48,-578670.813,-678834.3577,3437
48,-578673.4366,-678834.6902,3437
48,-578675.1124,-678835.157,3437
48,-578676.4251,-678835.3233,3437
48,-578677.738,-678835.4898,3437
48,-578680.0481,-678835.8674,3437
48,-578681.3242,-678835.7028,3437
48,-578682.6011,-678835.5388,3437
48,-578683.2876,-678835.8026,3437
48,-578685.6197,-678836.2073,3437
48,-578686.2593,-678836.1253,3437
48,-578688.1787,-678835.8791,3437
48,-578690.4677,-678835.9379,3437
48,-578691.1563,-678836.2022,3437
48,-578693.4959,-678836.6079,3437
48,-578695.8857,-678837.3606,3437
48,-578697.17,-678837.1964,3437
48,-578698.8725,-678837.6851,3437
48,-578700.48,-678837.4798,3437
48,-578701.4449,-678837.3567,3437
48,-578702.6357,-678836.4978,3437
48,-578703.3606,-678834.638,3437
48,-578703.5379,-678833.555,3437
48,-578703.9891,-678832.0833,3437
48,-578704.714,-678830.2227,3437
48,-578705.1654,-678828.7506,3437
48,-578705.5684,-678826.9311,3437
48,-578706.0197,-678825.4587,3437
48,-578706.4712,-678823.9861,3437
48,-578706.8744,-678822.1661,3437
48,-578707.326,-678820.6932,3437
48,-578707.681,-678818.5257,3437
48,-578708.0842,-678816.7053,3437
48,-578708.3101,-678815.9686,3437
48,-578708.391,-678814.1905,3437
48,-578708.6494,-678811.3286,3437
48,-578708.9562,-678808.8138,3437
48,-578709.0371,-678807.0359,3437
48,-578709.4887,-678805.5618,3437
48,-578709.618,-678804.1309,3437
48,-578709.9731,-678801.9628,3437
48,-578710.1023,-678800.5318,3437
48,-578710.5541,-678799.0574,3437
48,-578710.6834,-678797.6263,3437
48,-578710.3968,-678795.5474,3437
48,-578710.2079,-678794.163,3437
48,-578709.9718,-678792.4324,3437
48,-578708.768,-678790.834,3437
48,-578706.9674,-678789.6703,3437
48,-578705.9066,-678789.1106,3437
48,-578704.8933,-678788.8971,3437
48,-578703.4643,-678788.0364,3437
48,-578701.0714,-678787.3085,3437
48,-578700.1071,-678787.441,3437
48,-578697.7173,-678786.7139,3437
48,-578695.9713,-678785.8992,3437
48,-578693.9529,-678785.4743,3437
48,-578692.8973,-678784.9169,3437
48,-578691.2015,-678784.4484,3437
48,-578688.8668,-678784.0686,3437
48,-578687.5404,-678783.9009,3437
48,-578685.8481,-678783.4332,3437
48,-578683.5652,-678783.3986,3437
48,-578682.5137,-678782.8428,3437
48,-578680.2337,-678782.8085,3437
48,-578678.5463,-678782.3417,3437
48,-578676.9534,-678782.563,3437
48,-578675.322,-678782.4457,3437
48,-578673.0584,-678782.4195,3437
48,-578671.1126,-678782.348,3437
48,-578669.1209,-678781.933,3437
48,-578667.4931,-678781.8164,3437
48,-578665.1872,-678781.4471,3437
48,-578662.5666,-678781.1234,3437
48,-578661.5262,-678780.5731,3437
48,-578659.2724,-678780.5498,3437
48,-578656.9269,-678779.8407,3437
48,-578654.5823,-678779.1321,3437
48,-578653.5912,-678778.9266,3437
48,-578650.9335,-678778.2642,3437
48,-578650.2576,-678778.0129,3437
48,-578648.5915,-678777.5562,3437
48,-578647.2403,-678777.0539,3437
48,-578645.9361,-678776.8946,3437
49,-578640.0132,-678778.1101,2866
49,-578638.3034,-678777.311,2866
49,-578637.3617,-678777.4486,2866
49,-578634.7578,-678777.1303,2866
49,-578633.1891,-678777.3598,2866
49,-578631.2607,-678777.2924,2866
49,-578629.0195,-678777.271,2866
49,-578627.046,-678776.8611,2866
49,-578624.76,-678776.4972,2866
49,-578622.1154,-678775.8372,2866
49,-578620.8168,-678775.6783,2866
49,-578619.1591,-678775.2231,2866
49,-578617.5943,-678775.4525,2866
49,-578616.2966,-678775.2939,2866
49,-578614.0147,-678774.9306,2866
49,-578611.6416,-678773.8836,2866
49,-578610.3452,-678773.7251,2866
49,-578607.7545,-678773.4034,2866
49,-578605.7902,-678772.9898,2866
49,-578605.4782,-678773.0348,2866
49,-578603.5154,-678772.6213,2866
49,-578601.334,-678772.9364,2866
49,-578598.7972,-678772.9547,2866
49,-578596.9301,-678773.2244,2866
49,-578594.4425,-678773.5837,2866
49,-578592.5781,-678773.853,2866
49,-578591.9568,-678773.9428,2866
49,-578589.473,-678774.3015,2866
49,-578588.232,-678774.4809,2866
49,-578586.9913,-678774.6601,2866
49,-578585.3956,-678774.5433,2866
49,-578584.7758,-678774.6329,2866
49,-578582.6104,-678774.9429,2866
49,-578581.1564,-678775.8443,2866
49,-578580.5842,-678776.2727,2866
49,-578580.058,-678777.041,2866
49,-578579.0971,-678779.257,2866
49,-578578.3997,-678781.0882,2866
49,-578577.4397,-678783.3025,2866
49,-578576.6513,-678784.4529,2866
49,-578575.9547,-678786.2823,2866
49,-578574.9958,-678788.4942,2866
49,-578574.8702,-678789.8962,2866
49,-578574.1742,-678791.7239,2866
49,-578574.0487,-678793.1254,2866
49,-578573.6153,-678794.5698,2866
49,-578573.4442,-678795.6315,2866
49,-578572.7487,-678797.4577,2866
49,-578572.9768,-678799.1554,2866
49,-578573.2507,-678801.1927,2866
49,-578573.4789,-678802.8905,2866
49,-578573.7072,-678804.5884,2866
49,-578573.9355,-678806.2864,2866
49,-578575.088,-678807.8582,2866
49,-578576.2411,-678809.4305,2866
49,-578576.9491,-678810.026,2866
49,-578578.4114,-678811.5574,2866
49,-578579.5202,-678812.7915,2866
49,-578580.1834,-678813.0477,2866
49,-578581.8649,-678813.8589,2866
49,-578583.1927,-678814.3721,2866
49,-578584.4753,-678814.5451,2866
49,-578586.1596,-678815.3573,2866
49,-578587.4437,-678815.5308,2866
49,-578588.8202,-678816.3855,2866
49,-578590.1056,-678816.5593,2866
49,-578592.1039,-678817.3314,2866
49,-578594.0118,-678817.4221,2866
49,-578596.9453,-678818.0702,2866
49,-578600.2395,-678819.0186,2866
49,-578602.465,-678819.0686,2866
49,-578605.0504,-678819.4185,2866
49,-578607.0604,-678820.194,2866
49,-578608.6212,-678819.9857,2866
49,-578610.9465,-678820.7204,2866
49,-578613.2278,-678821.108,2866
49,-578614.5719,-678821.6175,2866
49,-578615.511,-678821.4865,2866
49,-578617.2153,-678822.2948,2866
49,-578617.8878,-678822.5498,2866
49,-578619.1872,-678822.7175,2866
49,-578621.7407,-678822.7105,2866
49,-578623.3549,-678822.8347,2866
49,-578625.016,-678823.3014,2866
49,-578626.6314,-678823.4256,2866
49,-578628.5614,-678823.5063,2866
49,-578629.9103,-678824.0172,2866
49,-578631.5739,-678824.4845,2866
49,-578633.1911,-678824.6053,2866
49,-578634.7619,-678824.3812,2866
49,-578636.2398,-678823.4694,2866
49,-578636.3211,-678821.7054,2866
49,-578637.0775,-678820.1953,2866
49,-578638.1015,-678818.2966,2866
49,-578638.3692,-678817.9079,2866
49,-578639.079,-678816.054,2866
49,-578639.8355,-678814.5439,2866
49,-578640.2309,-678812.7351,2866
49,-578640.4986,-678812.3462,2866
49,-578640.8007,-678809.85,2866
49,-578640.975,-678808.7739,2866
49,-578640.6951,-678806.7122,2866
49,-578640.7295,-678804.6056,2866
49,-578640.5895,-678803.575,2866
49,-578640.263,-678801.1706,2866
49,-578639.9832,-678799.11,2866
49,-578639.7967,-678797.7365,2866
49,-578639.8778,-678795.9744,2866
49,-578640.3196,-678794.5101,2866
49,-578640.0864,-678792.7937,2866
49,-578640.2142,-678791.3753,2866
49,-578640.6094,-678789.568,2866
49,-578640.7369,-678788.1496,2866
49,-578640.7714,-678786.0451,2866
49,-578640.445,-678783.6435,2866
49,-578640.5726,-678782.2256,2866
49,-578640.3861,-678780.8537,2866
49,-578640.153,-678779.1389,2866
49,-578640.0132,-678778.1101,2866
50,-578614.0846,-678829.6043,1561
50,-578614.6677,-678829.1638,1561
50,-578612.6863,-678828.7784,1561
50,-578611.3774,-678828.6421,1561
50,-578609.3921,-678828.2671,1561
50,-578608.0385,-678827.7899,1561
50,-578606.0095,-678827.0745,1561
50,-578604.9724,-678826.5466,1561
50,-578602.6776,-678826.2243,1561
50,-578601.3738,-678826.0888,1561
50,-578600.3849,-678825.9023,1561
50,-578597.5128,-678826.0235,1561
50,-578596.2116,-678825.8883,1561
50,-578594.6439,-678826.1447,1561
50,-578592.7639,-678826.4521,1561
50,-578591.5575,-678826.9969,1561
50,-578591.1159,-678828.4591,1561
50,-578590.4538,-678830.6519,1561
50,-578590.0585,-678832.4533,1561
50,-578590.0684,-678834.8834,1561
50,-578589.7194,-678837.024,1561
50,-578589.3243,-678838.8244,1561
50,-578589.0215,-678841.304,1561
50,-578588.9853,-678843.3933,1561
50,-578588.5443,-678844.8527,1561
50,-578588.416,-678846.262,1561
50,-578588.3799,-678848.3508,1561
50,-578587.9851,-678850.1492,1561
50,-578587.9951,-678852.5773,1561
50,-578587.334,-678854.7643,1561
50,-578587.3439,-678857.1917,1561
50,-578587.5281,-678858.5508,1561
50,-578587.1796,-678860.6875,1561
50,-578587.0514,-678862.0954,1561
50,-578587.0154,-678864.1826,1561
50,-578586.6669,-678866.3184,1561
50,-578586.9431,-678868.3567,1561
50,-578587.1273,-678869.7157,1561
50,-578587.4035,-678871.7543,1561
50,-578587.9462,-678873.405,1561
50,-578588.7554,-678874.668,1561
50,-578589.8314,-678875.5434,1561
50,-578590.9539,-678876.7592,1561
50,-578592.0308,-678877.6354,1561
50,-578593.4673,-678878.8043,1561
50,-578594.499,-678879.341,1561
50,-578596.158,-678879.7824,1561
50,-578597.5045,-678880.2717,1561
50,-578599.4792,-678880.6658,1561
50,-578601.049,-678880.4265,1561
50,-578602.3517,-678880.5757,1561
50,-578603.7014,-678881.0659,1561
50,-578605.6347,-678881.1197,1561
50,-578606.8935,-678880.9282,1561
50,-578608.4678,-678880.6886,1561
50,-578609.413,-678880.5448,1561
50,-578611.6196,-678880.209,1561
50,-578614.1439,-678879.825,1561
50,-578615.7229,-678879.5848,1561
50,-578616.668,-678879.4417,1561
50,-578617.5197,-678878.6154,1561
50,-578617.3343,-678877.2482,1561
50,-578617.3709,-678875.1496,1561
50,-578617.4539,-678873.3928,1561
50,-578617.537,-678871.636,1561
50,-578617.3515,-678870.2688,1561
50,-578617.4345,-678868.5117,1561
50,-578617.5175,-678866.7547,1561
50,-578617.5079,-678864.3139,1561
50,-578617.4981,-678861.8732,1561
50,-578617.3126,-678860.506,1561
50,-578617.5714,-678857.6749,1561
50,-578617.6545,-678855.9175,1561
50,-578618.2283,-678853.0373,1561
50,-578618.0428,-678851.67,1561
50,-578618.4408,-678849.8636,1561
50,-578619.0148,-678846.9825,1561
50,-578619.4593,-678845.5173,1561
50,-578620.3485,-678842.5865,1561
50,-578620.4781,-678841.1699,1561
50,-578620.4684,-678838.7274,1561
50,-578620.2828,-678837.3597,1561
50,-578620.0043,-678835.3084,1561
50,-578619.5501,-678834.332,1561
50,-578618.0115,-678832.4783,1561
50,-578616.8812,-678831.2593,1561
50,-578615.4826,-678830.4317,1561
50,-578614.0846,-678829.6043,1561
51,-578628.9209,-678832.1671,4004
51,-578628.113,-678833.342,4004
51,-578626.6275,-678834.2731,4004
51,-578626.1355,-678835.3983,4004
51,-578626.0058,-678836.8161,4004
51,-578625.6534,-678838.9673,4004
51,-578625.7927,-678839.9936,4004
51,-578625.1713,-678842.5356,4004
51,-578624.7261,-678844.0019,4004
51,-578624.3273,-678845.8103,4004
51,-578624.244,-678847.5694,4004
51,-578623.7989,-678849.0352,4004
51,-578623.5396,-678851.869,4004
51,-578622.7793,-678853.383,4004
51,-578622.6961,-678855.1416,4004
51,-578622.2977,-678856.9486,4004
51,-578622.2144,-678858.707,4004
51,-578621.9089,-678861.1976,4004
51,-578621.6865,-678861.9297,4004
51,-578621.9649,-678863.9817,4004
51,-578622.2898,-678866.3756,4004
51,-578622.5218,-678868.0857,4004
51,-578622.7539,-678869.7957,4004
51,-578622.9395,-678871.1639,4004
51,-578623.3109,-678873.9002,4004
51,-578623.543,-678875.6104,4004
51,-578623.6822,-678876.6367,4004
51,-578624.0071,-678879.0311,4004
51,-578624.694,-678881.7203,4004
51,-578624.9325,-678883.4289,4004
51,-578626.385,-678884.6067,4004
51,-578628.0583,-678885.0535,4004
51,-578630.4117,-678885.748,4004
51,-578630.7753,-678886.0428,4004
51,-578632.4506,-678886.4902,4004
51,-578634.4908,-678887.2329,4004
51,-578635.8035,-678887.386,4004
51,-578637.2129,-678888.224,4004
51,-578639.8888,-678888.873,4004
51,-578640.5702,-678889.121,4004
51,-578642.2983,-678889.9127,4004
51,-578644.296,-678890.3146,4004
51,-578647.3429,-678891.2608,4004
51,-578649.0259,-678891.7105,4004
51,-578651.0271,-678892.1133,4004
51,-578653.0294,-678892.5162,4004
51,-578656.0349,-678893.121,4004
51,-578657.6732,-678893.2281,4004
51,-578659.312,-678893.3353,4004
51,-578660.6823,-678893.8335,4004
51,-578661.9553,-678893.6443,4004
51,-578664.5514,-678893.6098,4004
51,-578665.9235,-678894.1084,4004
51,-578667.8846,-678894.1686,4004
51,-578670.1656,-678894.1814,4004
51,-578672.497,-678894.5385,4004
51,-578673.8229,-678894.6935,4004
51,-578677.1149,-678894.9089,4004
51,-578679.9909,-678894.4827,4004
51,-578681.2697,-678894.2931,4004
51,-578682.8687,-678894.0561,4004
51,-578684.4644,-678893.8193,4004
51,-578687.0128,-678893.4405,4004
51,-578688.2874,-678893.251,4004
51,-578690.5185,-678892.9195,4004
51,-578692.0628,-678892.3375,4004
51,-578693.1889,-678891.1133,4004
51,-578694.6017,-678889.495,4004
51,-578695.8072,-678888.6127,4004
51,-578697.2002,-678886.6454,4004
51,-578698.5484,-678884.3311,4004
51,-578699.1063,-678883.5433,4004
51,-578699.8517,-678881.6695,4004
51,-578699.9933,-678880.2378,4004
51,-578700.6474,-678877.671,4004
51,-578700.6349,-678875.2039,4004
51,-578701.0397,-678873.3794,4004
51,-578700.795,-678871.6531,4004
51,-578700.6792,-678868.4971,4004
51,-578700.4343,-678866.7715,4004
51,-578700.0918,-678864.356,4004
51,-578699.7982,-678862.2861,4004
51,-578699.5536,-678860.5615,4004
51,-578699.3089,-678858.8372,4004
51,-578699.0155,-678856.7683,4004
51,-578698.7221,-678854.7,4004
51,-578698.1532,-678853.027,4004
51,-578697.5846,-678851.3544,4004
51,-578696.9672,-678849.3378,4004
51,-578695.7995,-678848.1117,4004
51,-578694.6323,-678846.8862,4004
51,-578693.2395,-678846.4003,4004
51,-578691.524,-678845.9652,4004
51,-578689.535,-678845.9248,4004
51,-578687.176,-678845.5915,4004
51,-578685.836,-678845.4501,4004
51,-578684.4966,-678845.3089,4004
51,-578683.158,-678845.1678,4004
51,-578681.8201,-678845.0267,4004
51,-578679.8493,-678844.9817,4004
51,-578677.4814,-678844.2906,4004
51,-578676.4805,-678844.0927,4004
51,-578674.4315,-678843.3537,4004
51,-578672.6527,-678842.2232,4004
51,-578671.3354,-678842.0741,4004
51,-578669.2404,-678840.9927,4004
51,-578667.8283,-678840.1578,4004
51,-578665.7348,-678839.0771,4004
51,-578663.959,-678837.9485,4004
51,-578661.8669,-678836.8687,4004
51,-578660.1401,-678836.0835,4004
51,-578658.414,-678835.2985,4004
51,-578656.6882,-678834.5137,4004
51,-578654.2827,-678833.484,4004
51,-578652.9222,-678832.9936,4004
51,-578650.9771,-678832.9429,4004
51,-578648.5266,-678831.5719,4004
51,-578645.9984,-678831.9607,4004
51,-578643.0606,-678831.7139,4004
51,-578640.1716,-678831.809,4004
51,-578637.9126,-678831.8094,4004
51,-578636.284,-678831.7144,4004
51,-578634.7025,-678831.9617,4004
51,-578633.1215,-678832.209,4004
51,-578630.5002,-678831.9199,4004
51,-578628.9209,-678832.1671,4004
52,-578564.269,-678815.9003,1733
52,-578562.4116,-678816.2097,1733
52,-578561.5291,-678816.7024,1733
52,-578561.0933,-678818.1571,1733
52,-578560.394,-678820.0008,1733
52,-578560.2219,-678821.0657,1733
52,-578559.8319,-678822.8574,1733
52,-578559.1332,-678824.6998,1733
52,-578558.7435,-678826.4906,1733
52,-578558.3539,-678828.2811,1733
52,-578557.6555,-678830.1218,1733
52,-578557.0486,-678832.6375,1733
52,-578556.3052,-678834.1393,1733
52,-578555.3901,-678836.7036,1733
52,-578554.7383,-678838.8793,1733
52,-578554.2584,-678839.9918,1733
52,-578552.9905,-678842.2661,1733
52,-578552.2939,-678844.1023,1733
52,-578550.6737,-678846.0865,1733
52,-578550.149,-678846.8601,1733
52,-578549.4987,-678849.0317,1733
52,-578549.3731,-678850.4297,1733
52,-578549.6462,-678852.4528,1733
52,-578549.6917,-678852.79,1733
52,-578549.8738,-678854.1389,1733
52,-578550.7627,-678856.0643,1733
52,-578551.0814,-678858.4254,1733
52,-578551.309,-678860.1119,1733
52,-578551.4456,-678861.1239,1733
52,-578551.6278,-678862.4732,1733
52,-578552.3457,-678865.4611,1733
52,-578552.5279,-678866.8107,1733
52,-578553.0182,-678868.1121,1733
52,-578553.1094,-678868.7871,1733
52,-578553.6452,-678870.4263,1733
52,-578554.4896,-678872.0178,1733
52,-578555.243,-678872.9347,1733
52,-578556.6135,-678873.7561,1733
52,-578558.6023,-678874.4822,1733
52,-578560.9473,-678875.4991,1733
52,-578561.2564,-678875.4512,1733
52,-578562.8937,-678875.8884,1733
52,-578564.2227,-678876.3735,1733
52,-578565.5066,-678876.5207,1733
52,-578566.7911,-678876.6679,1733
52,-578568.3862,-678876.7674,1733
52,-578569.6722,-678876.9148,1733
52,-578571.8441,-678876.5801,1733
52,-578574.0639,-678876.584,1733
52,-578575.3069,-678876.3926,1733
52,-578576.5507,-678876.201,1733
52,-578577.795,-678876.0093,1733
52,-578579.0399,-678875.8176,1733
52,-578580.2394,-678875.2864,1733
52,-578580.9902,-678873.785,1733
52,-578581.3836,-678871.9919,1733
52,-578581.7771,-678870.1985,1733
52,-578582.2627,-678869.0836,1733
52,-578582.3445,-678867.338,1733
52,-578582.7842,-678865.8831,1733
52,-578582.8661,-678864.1372,1733
52,-578583.2598,-678862.3422,1733
52,-578583.3418,-678860.5959,1733
52,-578583.8277,-678859.4794,1733
52,-578583.9097,-678857.7328,1733
52,-578584.3036,-678855.9367,1733
52,-578584.6057,-678853.4611,1733
52,-578584.8618,-678850.6455,1733
52,-578585.1179,-678847.8294,1733
52,-578585.1079,-678845.4024,1733
52,-578585.19,-678843.6545,1733
52,-578585.0059,-678842.2961,1733
52,-578585.6203,-678839.7683,1733
52,-578585.9226,-678837.2901,1733
52,-578586.0508,-678835.8811,1733
52,-578585.6825,-678833.164,1733
52,-578585.5443,-678832.1451,1733
52,-578585.3141,-678830.4471,1733
52,-578584.9919,-678828.0701,1733
52,-578584.7157,-678826.0328,1733
52,-578584.3935,-678823.656,1733
52,-578584.1633,-678821.9585,1733
52,-578583.6672,-678820.6519,1733
52,-578581.6573,-678819.9427,1733
