FID,Id,ORIG_FID,POINT_X,POINT_Y
872,0,154,-576489.661806000050000,-691375.913775000020000
873,0,154,-576482.627572000030000,-691339.193211999950000
874,0,155,-576466.288269000010000,-691345.010742999960000
875,0,155,-576463.483064000030000,-691341.337470000030000
876,0,155,-576457.896526000000000,-691341.416991999950000
877,0,155,-576457.660135000010000,-691351.312599000060000
878,0,155,-576463.009002999980000,-691371.184109000020000
879,0,155,-576467.555761000030000,-691370.926259999980000
880,0,155,-576471.925966999960000,-691364.373099999970000
881,0,155,-576471.835268000020000,-691363.958579999980000
882,0,155,-576470.532988999970000,-691351.604505000050000
883,0,155,-576466.288269000010000,-691345.010742999960000
884,0,156,-576475.848569000020000,-691374.981770999960000
885,0,156,-576471.619273000050000,-691376.690732000050000
886,0,156,-576465.722331000030000,-691384.498389999960000
887,0,156,-576468.341280000050000,-691392.808535999970000
888,0,156,-576475.392514999960000,-691393.020015000020000
889,0,156,-576481.400451999970000,-691388.463545999960000
890,0,156,-576475.848569000020000,-691374.981770999960000
891,0,157,-576454.054015000000000,-691352.210437000030000
892,0,157,-576446.037118999990000,-691353.988306000010000
893,0,157,-576452.684738000040000,-691381.624381999950000
894,0,157,-576461.262685999970000,-691380.581255999980000
895,0,157,-576454.054015000000000,-691352.210437000030000
896,0,158,-576445.232437000030000,-691353.970039000040000
897,0,158,-576443.231815999960000,-691350.314918000020000
898,0,158,-576438.948822999960000,-691352.693076999970000
899,0,158,-576435.816509000030000,-691358.500766000010000
900,0,158,-576437.316860000020000,-691369.931171000000000
901,0,158,-576441.808705999980000,-691380.398080999960000
902,0,158,-576449.842339999970000,-691376.867390000030000
903,0,158,-576445.232437000030000,-691353.970039000040000
904,0,159,-576450.947770999980000,-691380.089592000000000
905,0,159,-576442.117904999990000,-691382.725596999980000
906,0,159,-576446.354262999960000,-691390.195773000010000
907,0,159,-576452.807470000000000,-691388.588788999940000
908,0,159,-576450.947770999980000,-691380.089592000000000
909,0,160,-576449.625418000040000,-691330.142344000050000
910,0,160,-576441.988051999940000,-691331.825578000050000
911,0,160,-576443.096962000010000,-691339.637418000030000
912,0,160,-576448.853057999980000,-691336.673845999990000
913,0,160,-576449.625418000040000,-691330.142344000050000
914,0,161,-576423.951143000040000,-691351.837379000030000
915,0,161,-576418.492296000010000,-691353.415246000050000
916,0,161,-576418.062535000030000,-691358.768486000020000
917,0,161,-576419.567762000020000,-691364.732971000020000
918,0,161,-576423.916397999970000,-691365.398814999960000
919,0,161,-576428.950274999950000,-691363.708034000010000
920,0,161,-576429.363320000000000,-691360.107739000000000
921,0,161,-576423.951143000040000,-691351.837379000030000
922,0,162,-576426.147329999950000,-691374.679914999990000
923,0,162,-576423.258561000000000,-691379.771119000040000
924,0,162,-576427.952172999970000,-691393.903854000030000
925,0,162,-576441.683275999970000,-691393.544865999950000
926,0,162,-576435.063113000010000,-691377.924591999970000
927,0,162,-576426.147329999950000,-691374.679914999990000
928,0,163,-576440.808267000010000,-691395.948630000000000
929,0,163,-576431.397177999960000,-691395.013312999970000
930,0,163,-576433.211508000040000,-691403.305192000000000
931,0,163,-576442.548714000030000,-691402.073040000050000
932,0,163,-576440.808267000010000,-691395.948630000000000
933,0,164,-576448.612664000010000,-691411.492755000010000
934,0,164,-576447.065641999940000,-691409.910581000030000
935,0,164,-576430.734561000020000,-691414.851740999960000
936,0,164,-576425.981203999950000,-691416.909661000010000
937,0,164,-576428.926037000030000,-691425.794496000050000
938,0,164,-576451.078835000050000,-691420.933884999950000
939,0,164,-576448.612664000010000,-691411.492755000010000
940,0,165,-576443.362720999980000,-691425.915672000030000
941,0,165,-576438.300162000000000,-691425.646085000010000
942,0,165,-576430.365635999940000,-691428.714861999960000
943,0,165,-576433.103904000020000,-691439.399894000030000
944,0,165,-576440.910838000010000,-691434.832747000040000
945,0,165,-576443.362720999980000,-691425.915672000030000
946,0,166,-576427.292090000000000,-691393.630999000040000
947,0,166,-576420.895142999940000,-691374.457685000030000
948,0,166,-576415.469716000020000,-691372.529778999970000
949,0,166,-576416.669396999990000,-691380.756123999950000
950,0,166,-576421.341397000010000,-691402.107836000040000
951,0,166,-576426.185443999940000,-691400.464438000000000
952,0,166,-576427.292090000000000,-691393.630999000040000
953,0,167,-576424.644233000000000,-691418.117011999940000
954,0,167,-576422.618543999970000,-691417.091363999990000
955,0,167,-576419.437277000050000,-691418.102105000060000
956,0,167,-576408.350118999950000,-691424.141861999990000
957,0,167,-576410.655126000060000,-691435.590514000040000
958,0,167,-576423.099550000040000,-691431.180075000040000
959,0,167,-576426.495654999980000,-691427.492724000010000
960,0,167,-576424.644233000000000,-691418.117011999940000
961,0,168,-576420.436521000000000,-691412.607092999970000
962,0,168,-576406.230170000000000,-691418.111966000050000
963,0,168,-576408.775090000010000,-691424.254658999970000
964,0,168,-576421.624192000020000,-691417.120347999970000
965,0,168,-576420.436521000000000,-691412.607092999970000
966,0,169,-576420.635872000010000,-691401.627784000010000
967,0,169,-576414.710578000060000,-691372.718815000030000
968,0,169,-576407.424160000050000,-691372.347351999950000
969,0,169,-576414.046595999970000,-691402.612792000060000
970,0,169,-576417.780517000010000,-691403.213099000040000
971,0,169,-576420.635872000010000,-691401.627784000010000
972,0,170,-576413.043891999990000,-691403.518303000020000
973,0,170,-576406.574318000000000,-691372.121751999950000
974,0,170,-576395.599346000000000,-691371.357286000040000
975,0,170,-576402.729146000000000,-691403.026459999960000
976,0,170,-576406.194424999990000,-691406.972599999980000
977,0,170,-576410.316327000040000,-691406.601976000010000
978,0,170,-576413.043891999990000,-691403.518303000020000
979,0,171,-576401.496036999980000,-691398.305887999940000
980,0,171,-576395.029968000020000,-691371.499063999970000
981,0,171,-576386.142936000020000,-691370.214603999980000
982,0,171,-576393.198630000000000,-691399.716331999980000
983,0,171,-576396.354812999950000,-691401.334953999960000
984,0,171,-576399.861884000010000,-691400.898799999970000
985,0,171,-576401.496036999980000,-691398.305887999940000
986,0,172,-576392.689625000000000,-691399.249259999950000
987,0,172,-576386.079694999960000,-691370.851744999990000
988,0,172,-576378.017225999970000,-691372.029199999990000
989,0,172,-576386.892090999990000,-691412.556783000010000
990,0,172,-576391.775672000020000,-691413.516077999960000
991,0,172,-576397.649045999980000,-691411.584486000010000
992,0,172,-576392.689625000000000,-691399.249259999950000
993,0,173,-576385.990886999990000,-691412.525408999990000
994,0,173,-576377.731719000030000,-691372.076087999970000
995,0,173,-576369.987561000050000,-691373.647788999950000
996,0,173,-576379.265602999950000,-691414.010419000060000
997,0,173,-576385.990886999990000,-691412.525408999990000
998,0,174,-576417.444891000050000,-691335.888933000040000
999,0,174,-576413.595098000020000,-691337.061624999970000
1000,0,174,-576417.213866999950000,-691347.051316000060000
1001,0,174,-576428.877334999970000,-691341.688306999970000
1002,0,174,-576427.113352000010000,-691337.971935000040000
1003,0,174,-576420.439403999950000,-691336.584601999960000
1004,0,174,-576417.444891000050000,-691335.888933000040000
1005,0,175,-576408.431280000020000,-691335.356420999970000
1006,0,175,-576401.285339000050000,-691335.677978000020000
1007,0,175,-576400.139119000060000,-691345.938337999980000
1008,0,175,-576401.382815000020000,-691350.882397999990000
1009,0,175,-576409.063880000030000,-691347.769821000050000
1010,0,175,-576408.431280000020000,-691335.356420999970000
1011,0,176,-576390.534972999940000,-691339.489534000050000
1012,0,176,-576385.572032999950000,-691340.040545000000000
1013,0,176,-576387.443360000030000,-691349.665695999980000
1014,0,176,-576392.463286999960000,-691348.570520999960000
1015,0,176,-576390.534972999940000,-691339.489534000050000
1016,0,177,-576379.265021000060000,-691342.385245000010000
1017,0,177,-576372.960931999960000,-691343.952030000040000
1018,0,177,-576375.267237000050000,-691359.581863000060000
1019,0,177,-576380.734415999960000,-691352.931054000040000
1020,0,177,-576379.265021000060000,-691342.385245000010000
1021,0,178,-576372.694228000010000,-691345.213527000040000
1022,0,178,-576363.723622999970000,-691346.700318000050000
1023,0,178,-576367.113497999960000,-691362.514438000040000
1024,0,178,-576373.878855000020000,-691359.215589000030000
1025,0,178,-576372.694228000010000,-691345.213527000040000
1026,0,179,-576363.436569000010000,-691347.335304999960000
1027,0,179,-576356.155981000050000,-691348.192210000010000
1028,0,179,-576357.016203999990000,-691359.199729999990000
1029,0,179,-576359.777316999970000,-691367.851261000030000
1030,0,179,-576362.935972000010000,-691367.458956000050000
1031,0,179,-576366.337023000000000,-691363.064223999970000
1032,0,179,-576363.436569000010000,-691347.335304999960000
1033,0,180,-576356.294858000010000,-691348.669228999990000
1034,0,180,-576352.261826999950000,-691349.375457999990000
1035,0,180,-576352.731998999950000,-691355.798017999970000
1036,0,180,-576356.458488999980000,-691358.094383000050000
1037,0,180,-576356.294858000010000,-691348.669228999990000
1038,0,181,-576376.798255000030000,-691407.212748000050000
1039,0,181,-576369.324349000000000,-691373.398820000000000
1040,0,181,-576360.932777000010000,-691373.405971999980000
1041,0,181,-576368.994320999950000,-691408.090958000040000
1042,0,181,-576372.478718000000000,-691411.343616000030000
1043,0,181,-576375.525278000040000,-691409.958675000000000
1044,0,181,-576376.798255000030000,-691407.212748000050000
1045,0,182,-576369.659063000000000,-691413.324685000000000
1046,0,182,-576360.381637000010000,-691373.944458000010000
1047,0,182,-576351.918898000030000,-691376.055574000000000
1048,0,182,-576357.498732000010000,-691404.469137000040000
1049,0,182,-576361.310635000000000,-691416.177115999980000
1050,0,182,-576365.284066000020000,-691416.457749000050000
1051,0,182,-576369.659063000000000,-691413.324685000000000
1052,0,183,-576356.644057999950000,-691402.250001000010000
1053,0,183,-576351.234898000020000,-691376.525875000050000
1054,0,183,-576343.107350999960000,-691378.250624999990000
1055,0,183,-576349.846233000050000,-691403.504685999940000
1056,0,183,-576353.585526000010000,-691403.641469000020000
1057,0,183,-576356.644057999950000,-691402.250001000010000
1058,0,184,-576342.476010999990000,-691378.485375000050000
1059,0,184,-576335.040369999940000,-691380.990172000020000
1060,0,184,-576342.784233000010000,-691414.761302000030000
1061,0,184,-576351.789451000050000,-691411.666558000030000
1062,0,184,-576342.476010999990000,-691378.485375000050000
1063,0,185,-576333.987975000050000,-691381.381429999950000
1064,0,185,-576324.301992999970000,-691381.864844999970000
1065,0,185,-576334.822031000050000,-691415.188151999960000
1066,0,185,-576341.063288999950000,-691412.867913999940000
1067,0,185,-576333.987975000050000,-691381.381429999950000
1068,0,186,-576323.459217000050000,-691382.178135000050000
1069,0,186,-576316.146493999990000,-691382.814805999980000
1070,0,186,-576324.069349000000000,-691416.393881000000000
1071,0,186,-576328.303311000000000,-691420.397910000060000
1072,0,186,-576333.781820000030000,-691415.574839000010000
1073,0,186,-576323.459217000050000,-691382.178135000050000
1074,0,187,-576322.678679000000000,-691415.640266999950000
1075,0,187,-576315.724766000060000,-691382.971471000000000
1076,0,187,-576307.213220000030000,-691385.093745999970000
1077,0,187,-576317.253560999990000,-691415.366971999990000
1078,0,187,-576322.678679000000000,-691415.640266999950000
1079,0,188,-576314.797784999940000,-691411.177951000050000
1080,0,188,-576306.658341999980000,-691386.342104000040000
1081,0,188,-576299.976585999950000,-691388.305311999980000
1082,0,188,-576307.471477000040000,-691411.599915000030000
1083,0,188,-576314.797784999940000,-691411.177951000050000
1084,0,189,-576299.767482000050000,-691417.532162999970000
1085,0,189,-576302.632242999970000,-691417.743673000020000
1086,0,189,-576304.928095999990000,-691416.890129999960000
1087,0,189,-576307.773399999950000,-691414.811213999990000
1088,0,189,-576299.133047000040000,-691388.618877999950000
1089,0,189,-576292.301780999990000,-691390.116045000030000
1090,0,189,-576299.767482000050000,-691417.532162999970000
1091,0,190,-576291.760132999970000,-691420.253655000010000
1092,0,190,-576294.492467000030000,-691420.769789000040000
1093,0,190,-576296.370879999940000,-691420.071375000060000
1094,0,190,-576298.643515000000000,-691416.927983999950000
1095,0,190,-576291.394107999980000,-691390.974785999980000
1096,0,190,-576284.211085999970000,-691392.863137000010000
1097,0,190,-576291.760132999970000,-691420.253655000010000
1098,0,191,-576350.256788000000000,-691348.093406000060000
1099,0,191,-576347.723421999950000,-691346.654377999950000
1100,0,191,-576344.035635999990000,-691348.554781000010000
1101,0,191,-576348.291348999950000,-691356.733253999960000
1102,0,191,-576351.332002999960000,-691355.076921000030000
1103,0,191,-576350.256788000000000,-691348.093406000060000
1104,0,192,-576330.345188000010000,-691372.272104999980000
1105,0,192,-576325.129679000010000,-691349.957841000050000
1106,0,192,-576320.831138000010000,-691350.503739999960000
1107,0,192,-576317.216288000000000,-691353.425508999960000
1108,0,192,-576322.788051999990000,-691374.305444999950000
1109,0,192,-576330.345188000010000,-691372.272104999980000
1110,0,193,-576322.157474000010000,-691374.539914999970000
1111,0,193,-576316.300356999970000,-691353.503186000050000
1112,0,193,-576309.456086999970000,-691354.995808999990000
1113,0,193,-576315.726604999970000,-691374.858843000020000
1114,0,193,-576322.157474000010000,-691374.539914999970000
1115,0,194,-576291.582447999970000,-691422.959035999960000
1116,0,194,-576283.703135999970000,-691391.163288000040000
1117,0,194,-576274.866828999950000,-691392.121021999980000
1118,0,194,-576283.061183999990000,-691423.095949999990000
1119,0,194,-576291.582447999970000,-691422.959035999960000
1120,0,195,-576282.792583000030000,-691425.217196000040000
1121,0,195,-576274.800275000050000,-691392.663207000010000
1122,0,195,-576266.872591000050000,-691394.316438999960000
1123,0,195,-576275.597260999960000,-691428.144611999970000
1124,0,195,-576282.792583000030000,-691425.217196000040000
1125,0,196,-576309.170989000010000,-691355.627771000030000
1126,0,196,-576302.393013000020000,-691357.358508000030000
1127,0,196,-576308.020332999990000,-691376.427506000040000
1128,0,196,-576314.674971999950000,-691375.249821000030000
1129,0,196,-576309.170989000010000,-691355.627771000030000
1130,0,197,-576272.508337000040000,-691365.069781000030000
1131,0,197,-576266.739855999940000,-691364.584846999960000
1132,0,197,-576259.733281999940000,-691369.556370000010000
1133,0,197,-576261.226704000030000,-691379.474034999960000
1134,0,197,-576267.464966999950000,-691380.022012999980000
1135,0,197,-576272.878800999960000,-691377.748924999960000
1136,0,197,-576272.508337000040000,-691365.069781000030000
1137,0,198,-576276.087079999970000,-691430.253357999960000
1138,0,198,-576266.720271999950000,-691395.066896999950000
1139,0,198,-576259.660520000030000,-691397.175845999970000
1140,0,198,-576267.721355000050000,-691435.370464000040000
1141,0,198,-576272.605159000030000,-691434.807920000050000
1142,0,198,-576276.087079999970000,-691430.253357999960000
1143,0,199,-576266.750324000020000,-691435.870654999980000
1144,0,199,-576258.588357000030000,-691396.027001000010000
1145,0,199,-576249.605672999980000,-691397.305163000010000
1146,0,199,-576258.903387999980000,-691434.531457999950000
1147,0,199,-576266.750324000020000,-691435.870654999980000
1148,0,200,-576257.529479000020000,-691431.024672999980000
1149,0,200,-576248.527772999950000,-691396.158057000020000
1150,0,200,-576239.829417999950000,-691398.359063999960000
1151,0,200,-576246.593598000010000,-691430.304957999960000
1152,0,200,-576257.529479000020000,-691431.024672999980000
1153,0,201,-576233.541319999960000,-691409.965934999990000
1154,0,201,-576224.310647999980000,-691412.627351999980000
1155,0,201,-576227.359688999950000,-691429.360285999950000
1156,0,201,-576236.833950000000000,-691427.612797999990000
1157,0,201,-576233.541319999960000,-691409.965934999990000
1158,0,202,-576222.640666999970000,-691408.360837999960000
1159,0,202,-576211.746224000000000,-691408.282700999990000
1160,0,202,-576216.728317999980000,-691425.682345999990000
1161,0,202,-576220.965871999970000,-691426.400190999960000
1162,0,202,-576225.343972999950000,-691424.772628000010000
1163,0,202,-576222.640666999970000,-691408.360837999960000
1164,0,203,-576210.197961000030000,-691408.599813999960000
1165,0,203,-576202.688154999980000,-691408.805185999950000
1166,0,203,-576207.603524000030000,-691426.522214000000000
1167,0,203,-576213.836053999960000,-691441.221113999960000
1168,0,203,-576218.633221999970000,-691440.195034999980000
1169,0,203,-576215.839482999990000,-691426.522629000010000
1170,0,203,-576210.197961000030000,-691408.599813999960000
1171,0,204,-576241.994626999950000,-691358.095612999980000
1172,0,204,-576231.768480999980000,-691359.530712999990000
1173,0,204,-576235.026860999990000,-691378.705519999960000
1174,0,204,-576239.729638000020000,-691380.068753000000000
1175,0,204,-576246.027532999990000,-691380.573870999970000
1176,0,204,-576241.994626999950000,-691358.095612999980000
1177,0,205,-576194.792742999970000,-691382.892818000050000
1178,0,205,-576187.832965999960000,-691382.589165000010000
1179,0,205,-576190.208433000020000,-691394.541107999980000
1180,0,205,-576192.213633000040000,-691396.401309999990000
1181,0,205,-576197.318254000040000,-691392.419424999970000
1182,0,205,-576194.792742999970000,-691382.892818000050000
1183,0,206,-576225.262172000020000,-691365.250404000050000
1184,0,206,-576217.604031000050000,-691364.136891999980000
1185,0,206,-576219.842322999960000,-691373.054980000020000
1186,0,206,-576225.071013999990000,-691373.211005000050000
1187,0,206,-576225.262172000020000,-691365.250404000050000
1188,0,207,-576201.291545000040000,-691407.276389000010000
1189,0,207,-576195.334147999990000,-691408.459371999950000
1190,0,207,-576200.987348000050000,-691430.666791999950000
1191,0,207,-576207.446104999980000,-691429.026764999960000
1192,0,207,-576201.291545000040000,-691407.276389000010000
1193,0,208,-576195.832086000010000,-691414.453732999970000
1194,0,208,-576190.268593000020000,-691413.178051000000000
1195,0,208,-576194.565326999990000,-691435.336397000010000
1196,0,208,-576200.541175000020000,-691434.381066999980000
1197,0,208,-576195.832086000010000,-691414.453732999970000
1198,0,209,-576194.512745999960000,-691436.622238000040000
1199,0,209,-576189.724680999990000,-691414.409936000010000
1200,0,209,-576181.638469000000000,-691418.445138999960000
1201,0,209,-576184.986247999940000,-691438.137220000030000
1202,0,209,-576190.355115000040000,-691438.167797000030000
1203,0,209,-576194.512745999960000,-691436.622238000040000
1204,0,210,-576180.306948999990000,-691418.682923999960000
1205,0,210,-576179.057156000050000,-691411.928154999970000
1206,0,210,-576167.855765999990000,-691412.987480000010000
1207,0,210,-576168.431196999970000,-691426.181101999940000
1208,0,210,-576171.198149999950000,-691443.770048000030000
1209,0,210,-576183.898152000040000,-691439.808633000010000
1210,0,210,-576180.306948999990000,-691418.682923999960000
1211,0,211,-576167.937158999960000,-691426.108137000000000
1212,0,211,-576166.828037000030000,-691411.295919999950000
1213,0,211,-576159.864217999970000,-691410.248916000010000
1214,0,211,-576161.124625999950000,-691426.842724999990000
1215,0,211,-576164.244907999990000,-691427.737444999980000
1216,0,211,-576167.937158999960000,-691426.108137000000000
1217,0,212,-576187.904315000050000,-691384.749350999950000
1218,0,212,-576183.097550999960000,-691382.150374999970000
1219,0,212,-576176.309610000000000,-691380.015617000060000
1220,0,212,-576175.220869999960000,-691392.038437000010000
1221,0,212,-576181.073957000040000,-691394.227719999970000
1222,0,212,-576181.774550999980000,-691394.223603000050000
1223,0,212,-576186.923256000040000,-691391.283663999990000
1224,0,212,-576187.904315000050000,-691384.749350999950000
1225,0,213,-579993.807581000030000,-684813.791452000030000
1226,0,213,-579989.291185999990000,-684821.779970000030000
1227,0,213,-579992.901033999980000,-684827.282770000050000
1228,0,213,-580003.936621999950000,-684834.989596999950000
1229,0,213,-580010.859487000040000,-684830.669572000040000
1230,0,213,-580017.095258999970000,-684818.585300000040000
1231,0,213,-579993.807581000030000,-684813.791452000030000
1232,0,214,-579995.222866000030000,-684856.250567000010000
1233,0,214,-579986.791802000020000,-684873.144600000000000
1234,0,214,-580003.690879000000000,-684881.153629999960000
1235,0,214,-580010.918727000010000,-684862.425281999980000
1236,0,214,-579995.222866000030000,-684856.250567000010000
1237,0,215,-579948.536146000030000,-684931.673618000000000
1238,0,215,-579960.191660000010000,-684938.989320000050000
1239,0,215,-579965.722733999950000,-684938.459235999970000
1240,0,215,-579975.162061000010000,-684940.041211999950000
1241,0,215,-579978.105668999950000,-684944.589288000020000
1242,0,215,-579989.234720999960000,-684950.784267000040000
1243,0,215,-579994.454175999970000,-684940.003813000050000
1244,0,215,-579977.896922999990000,-684925.770188999940000
1245,0,215,-579954.642368000000000,-684923.332241000030000
1246,0,215,-579948.536146000030000,-684931.673618000000000
1247,0,216,-579990.910629000050000,-684879.034082000030000
1248,0,216,-579986.684589999960000,-684883.091588999960000
1249,0,216,-579983.333642999990000,-684887.336268999960000
1250,0,216,-579990.613357000050000,-684893.140588999960000
1251,0,216,-579997.427006999960000,-684893.902812000010000
1252,0,216,-579999.606704000030000,-684891.395492000040000
1253,0,216,-579999.196421999950000,-684884.067889000060000
1254,0,216,-579990.910629000050000,-684879.034082000030000
1255,0,217,-579967.048188999990000,-684939.716879999960000
1256,0,217,-579959.856848999970000,-684941.231728999990000
1257,0,217,-579956.703821999950000,-684950.167089000000000
1258,0,217,-579975.187547000010000,-684962.111989000000000
1259,0,217,-579979.194857000020000,-684949.418647999990000
1260,0,217,-579974.875573999950000,-684941.959926999990000
1261,0,217,-579967.048188999990000,-684939.716879999960000
1262,0,218,-579948.543779999950000,-684933.658336000050000
1263,0,218,-579944.825867000040000,-684938.194949000030000
1264,0,218,-579944.162818999960000,-684944.672799000050000
1265,0,218,-579950.509957000030000,-684946.941125000010000
1266,0,218,-579954.907710999950000,-684941.882809999980000
1267,0,218,-579955.577762000030000,-684937.395408999990000
1268,0,218,-579948.543779999950000,-684933.658336000050000
1269,0,219,-579944.269642999980000,-684945.719434999980000
1270,0,219,-579941.646929000040000,-684955.115836999960000
1271,0,219,-579960.675343999990000,-684968.275869000000000
1272,0,219,-579965.198756000030000,-684958.301806999950000
1273,0,219,-579944.269642999980000,-684945.719434999980000
1274,0,220,-579933.917930000000000,-684923.012692000020000
1275,0,220,-579938.973474000000000,-684928.049093000010000
1276,0,220,-579945.134520999970000,-684915.412450999950000
1277,0,220,-579944.758978000030000,-684907.706783000030000
1278,0,220,-579937.514574000030000,-684909.164881999950000
1279,0,220,-579933.917930000000000,-684923.012692000020000
1280,0,221,-579937.744870000050000,-684989.418096999990000
1281,0,221,-579930.394683000050000,-684989.595081000010000
1282,0,221,-579928.177413000030000,-685002.399179999950000
1283,0,221,-579940.024852999950000,-685004.762694000030000
1284,0,221,-579946.295063999950000,-685009.648435999990000
1285,0,221,-579951.536506999980000,-685005.077550000050000
1286,0,221,-579952.287509000050000,-684995.978953000040000
1287,0,221,-579937.744870000050000,-684989.418096999990000
1288,0,222,-579939.888700000010000,-685005.685124999960000
1289,0,222,-579928.297979000020000,-685003.658811999950000
1290,0,222,-579928.099411000030000,-685015.212743000010000
1291,0,222,-579934.469658000050000,-685017.492334999960000
1292,0,222,-579941.157780000010000,-685015.535614999940000
1293,0,222,-579942.611318000010000,-685009.877090999970000
1294,0,222,-579939.888700000010000,-685005.685124999960000
1295,0,223,-579930.535776000000000,-685029.578927999940000
1296,0,223,-579926.594207999990000,-685041.684923000050000
1297,0,223,-579941.832180000030000,-685051.734515000020000
1298,0,223,-579946.406884000050000,-685041.433254000030000
1299,0,223,-579930.535776000000000,-685029.578927999940000
1300,0,224,-579933.528970999990000,-685060.639098000010000
1301,0,224,-579928.759859999990000,-685070.231534000020000
1302,0,224,-579939.361676999950000,-685076.355323000000000
1303,0,224,-579944.222624000050000,-685068.113398000020000
1304,0,224,-579933.528970999990000,-685060.639098000010000
1305,0,225,-579923.569712999980000,-685060.245994000000000
1306,0,225,-579922.213437999950000,-685065.258011000000000
1307,0,225,-579927.478713999970000,-685068.648352000050000
1308,0,225,-579930.298786000000000,-685061.957654000030000
1309,0,225,-579923.569712999980000,-685060.245994000000000
1310,0,226,-579920.985514000060000,-685065.337402999980000
1311,0,226,-579917.618173999940000,-685071.594342999980000
1312,0,226,-579934.886198999940000,-685084.023155999950000
1313,0,226,-579938.582926000000000,-685077.516175000000000
1314,0,226,-579920.985514000060000,-685065.337402999980000
1315,0,227,-579919.659266000030000,-685078.291760999940000
1316,0,227,-579916.188246999980000,-685083.208434000030000
1317,0,227,-579909.687146999990000,-685081.892661000020000
1318,0,227,-579909.735013999980000,-685093.812039999990000
1319,0,227,-579917.423094999980000,-685097.339868000010000
1320,0,227,-579923.898821000010000,-685082.456465000050000
1321,0,227,-579919.659266000030000,-685078.291760999940000
1322,0,228,-579928.310452000010000,-685081.369199999960000
1323,0,228,-579924.750042999980000,-685086.922941999980000
1324,0,228,-579931.536379000060000,-685092.254670999940000
1325,0,228,-579934.353106000000000,-685085.564879999960000
1326,0,228,-579928.310452000010000,-685081.369199999960000
1327,0,229,-579925.652697999960000,-685105.263296999970000
1328,0,229,-579922.212768999980000,-685103.914950000010000
1329,0,229,-579918.283397000050000,-685103.789448000030000
1330,0,229,-579915.667518000000000,-685100.953138999990000
1331,0,229,-579910.158409000030000,-685101.172488000010000
1332,0,229,-579906.330055000030000,-685104.375827000010000
1333,0,229,-579904.818847000020000,-685108.374461999980000
1334,0,229,-579906.362382999970000,-685112.319414000030000
1335,0,229,-579911.284375000050000,-685111.975545000050000
1336,0,229,-579918.122517999960000,-685113.005137000000000
1337,0,229,-579924.106503000020000,-685111.555340999970000
1338,0,229,-579927.824143999950000,-685108.996981999950000
1339,0,229,-579925.652697999960000,-685105.263296999970000
1340,0,230,-579932.961262000030000,-684927.909300999950000
1341,0,230,-579931.107648000000000,-684932.060018999970000
1342,0,230,-579930.804312000050000,-684935.745295000030000
1343,0,230,-579936.105212999970000,-684939.829022999970000
1344,0,230,-579940.907139000020000,-684932.319892999950000
1345,0,230,-579932.961262000030000,-684927.909300999950000
1346,0,231,-579929.778224000010000,-684947.575319000050000
1347,0,231,-579925.480269999940000,-684949.884760000040000
1348,0,231,-579924.665517000020000,-684955.341479000050000
1349,0,231,-579929.192277000050000,-684959.756591000010000
1350,0,231,-579933.618095000040000,-684953.194157000050000
1351,0,231,-579929.778224000010000,-684947.575319000050000
1352,0,232,-579920.988591999980000,-684963.381666000000000
1353,0,232,-579918.616675000060000,-684969.301218000010000
1354,0,232,-579918.937578000010000,-684978.778049999960000
1355,0,232,-579923.972814999990000,-684981.493251999960000
1356,0,232,-579928.572787999990000,-684968.848007999940000
1357,0,232,-579920.988591999980000,-684963.381666000000000
1358,0,233,-579917.875061000000000,-684982.573912000050000
1359,0,233,-579915.641960000040000,-684984.236552000050000
1360,0,233,-579914.935136000040000,-684987.308012000050000
1361,0,233,-579914.274316000050000,-684991.733245000010000
1362,0,233,-579917.762247000010000,-684993.285655000010000
1363,0,233,-579923.301540000010000,-684992.597511000000000
1364,0,233,-579924.631259000050000,-684986.994401999980000
1365,0,233,-579917.875061000000000,-684982.573912000050000
1366,0,234,-579899.652377999970000,-685131.133339000050000
1367,0,234,-579897.262748999990000,-685133.880120999990000
1368,0,234,-579896.835735999980000,-685136.739522999970000
1369,0,234,-579898.620627000000000,-685141.354397000050000
1370,0,234,-579908.476193999990000,-685142.955839999950000
1371,0,234,-579912.961317999990000,-685144.071595999990000
1372,0,234,-579915.836646000040000,-685141.167645000040000
1373,0,234,-579913.996185999950000,-685135.504072000040000
1374,0,234,-579899.652377999970000,-685131.133339000050000
1375,0,235,-579915.553052000000000,-685118.527603000050000
1376,0,235,-579913.065943000020000,-685120.427429000030000
1377,0,235,-579911.817491000050000,-685125.505153000010000
1378,0,235,-579914.099476999950000,-685131.537795000010000
1379,0,235,-579919.564553000030000,-685135.783043000030000
1380,0,235,-579926.140750000020000,-685127.528551999950000
1381,0,235,-579915.553052000000000,-685118.527603000050000
1382,0,236,-579888.566907000030000,-685102.105631000010000
1383,0,236,-579886.845037000020000,-685105.255939000050000
1384,0,236,-579887.639395999960000,-685109.992470999950000
1385,0,236,-579892.901092999960000,-685113.197565000040000
1386,0,236,-579896.468453999960000,-685110.961795000010000
1387,0,236,-579898.287712999970000,-685105.430259000040000
1388,0,236,-579894.535857000040000,-685102.249249999990000
1389,0,236,-579888.566907000030000,-685102.105631000010000
1390,0,237,-579903.697778000030000,-685115.624958000030000
1391,0,237,-579901.831725999950000,-685118.194025999980000
1392,0,237,-579899.529169999990000,-685122.017925999940000
1393,0,237,-579900.466912999980000,-685125.678765999970000
